CODIGO_SUCURSAL|DESCRIPCION_SUCURSAL|CODIGO_ARTÍCULO|DESCRIPCION_ARTÍCULO|ESTADOS|UNIDAD_DE_MEDIDA_MINIMA|CANTIDAD_UNIDAD_MINIMA|UNIDAD_DE_MEDIDA_LOGISTICA|CANTIDAD_UNIDAD_LOGISTICA|COSTO_UNITARIO_UNIDAD_MINIMA|LOTE_PROVEEDOR|LOTE_SAP|FECHA_VENCIMIENTO|SISTEMA_ORIGEN|FECHA_ACTUALIZACION
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|98643|DES BAR CLASSIC 2 PRECIO ESP   SPEED STICK PAQ X 1|DISPONIBLE|PAQUETE|0|PAQUETE|0|21881,45|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|55739|YASMINIQ (3+0.02)MG TAB REC  CAJ X 28|DISPONIBLE|COMPRIMIDO|0|CAJA|0|889,25|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531248|MRY ZOPICLONA 7.5MG TAB REC  CAJ X 50|DISPONIBLE|TABLETA|0|CAJA|0|300|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|99508|NABILA 10MG TAB  CAJ X 28|DISPONIBLE|COMPRIMIDO|0|CAJA|0|2497,5|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|63353|CURAS PREMIUM IMPERMEABLE  CAJ X 30 CUREBAND|DISPONIBLE|PIEZA|0|CAJA|0|327,32|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530248|MRY DESODORANTE CLINICAL   REXONA PAQ X 2|DISPONIBLE|PIEZA|0|PAQUETE|0|9420|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530361|MRY PAÑAL INCONTINENCIA   CONTENT ULTRASEC PAQ X 1 LIQUIDA|DISPONIBLE|PAQUETE|0|PAQUETE|0|1684,17|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|17496|AMITRIPTILINA 25MG TAB REC  CAJ X 30 WINTHROP|DISPONIBLE|TABLETA|0|CAJA|0|284,97|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530511|MRY JABON PALMOLIVE    PAQ X 3|DISPONIBLE|PAQUETE|0|PAQUETE|0|5386,18|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|16776|AMPICILINA 500MG CAP  CAJ X 100 LA SANTE|DISPONIBLE|CAPSULA|0|CAJA|0|504|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|120343|ACEITE PROT SOL UVA/UVB FPS 8   BANANA BOAT FCO X 236ML|DISPONIBLE|FRASCO|0|FRASCO|0|22326,43|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|20070|DIP 1GR/5ML(20%) SUSP ORAL  FCO X 200ML|DISPONIBLE|FRASCO|0|FRASCO|0|81039,07|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|21662|QUERCETOL 500MG TAB  CAJ X 100|DISPONIBLE|TABLETA|0|CAJA|0|1841,62|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|96738|PEDIALYTE CON ZINC 60MEQ(Na)/L SOL ORAL  FCO X 500ML  UVA|DISPONIBLE|FRASCO|4|FRASCO|4|6954,79|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|132680|MICOTOPIC (1+0.04+0.5)% CREM TOP  TUB X 40GR|DISPONIBLE|TUBO|0|TUBO|0|36441,28|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|526511|BIOTINA + COLAGENO 300MCG + 400MG CAP BLAND  FCO X 60|DISPONIBLE|CAPSULA|0|FRASCO|0|480,51|null|null|null|BOPOS|4/10/2023 8:44:44 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|139022|CREMA ADHESIVA PROTESIS MENTA ULTRA 3D TUB X 20GR COREGA|DISPONIBLE|TUBO|0|TUBO|0|14849,88|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|403119|SHAMPOO   ECOTU FCO X 200 ML|DISPONIBLE|FRASCO|0|FRASCO|0|16587,46|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|98008|CIPROFIBRATO 100MG TAB  CAJ X 10 LASANTE|DISPONIBLE|TABLETA|0|CAJA|0|681,21|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|100307|DUOPAS (20+400)MG CAP BLAND  CAJ X 10|DISPONIBLE|CAPSULA|10|CAJA|1|3449,89|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|57772|SULFADIAZINA DE PLATA 1% CREM TOP  TUB X 30GR GENFAR|DISPONIBLE|CAJA_INDIVIDUAL|0|CAJA_INDIVIDUAL|0|11768,1|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|142093|OMEGA 3 FISH OIL 1200MG CAP BLAND  FCO X 60|DISPONIBLE|CAPSULA|0|FRASCO|0|394,2|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|21455|NASONEX INFANTIL ACUOSO 0.05% SUSP NAS  FCO X 60DOSIS|DISPONIBLE|CAJA_INDIVIDUAL|0|CAJA_INDIVIDUAL|0|78761,11|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|120880|TENSIOMETRO P30 PLUS  CAJ X 1 GLUCOQUICK|DISPONIBLE|CAJA|0|CAJA|0|135784,55|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|286855|CREMA FACIAL NOCHE   EUCERIN POT X 50ML HYALURON-FILLER +ELASTICY|DISPONIBLE|POTE|0|POTE|0|152173,35|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|164780|DESODORANTE   REXONA CLASSIC FCO X 150ML CLINICAL EXPERT WOMEN|DISPONIBLE|FRASCO|0|FRASCO|0|16324,65|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|139060|CIRUELAX MINITABS 75MG TAB REC  CAJ X 40|DISPONIBLE|TABLETA|0|CAJA|0|609,94|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|98384|REP CALADERM 16% LOC TOP  FCO X 120ML|DISPONIBLE|FRASCO|0|FRASCO|0|16116,8|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|154448|CDR PRESERVATIVO LONG ACTION CAJ X 6 TODAY|DISPONIBLE|PAQUETE|0|PAQUETE|0|16407,59|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|145034|FORMULA INFANTIL PROSENSITIVE   SIMILAC CAJ X 4BOL X 350GR ETAPA 1 DE 0 A 6MESES|DISPONIBLE|BOLSA|0|CAJA|0|34419,26|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|115777|CARDIK 3 (5+12.5+160)MG TAB REC  CAJ X 28|DISPONIBLE|TABLETA|0|CAJA|0|1722,19|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|113831|JERINGA 3PARTES C/A 3ML REF JEHL002 CAJ X 100 ALFASAFE  21GX1 PULG 1/2 PULG|DISPONIBLE|SOBRE|67|CAJA|0,67|199,35|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529496|MRY PANALES NATURAL CARE   HUGGIES PAQ X 72 UND|DISPONIBLE|PIEZA|0|PAQUETE|0|579,16|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|151073|CDR ESMALTE PRINCESA 256   VOGUE FCO X 10ML FANTASTIC|DISPONIBLE|FRASCO|0|FRASCO|0|1707,02|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|142972|PROMO TALCO 300GR+85GR   LADY MEXSANA PAQ|DISPONIBLE|PAQUETE|0|PAQUETE|0|22584,51|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|115784|CLUVAX FORTE (100+200)MG OVUL  CAJ X 3|DISPONIBLE|CAPSULA|0|CAJA|0|23679,53|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|164171|ALIPRID 50MG TAB INST CAJ X 10|DISPONIBLE|TABLETA|0|CAJA|0|2000,44|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|22068|JERINGA A 3 PARTES CON AGUJA  SOB X 1 RYMCO  3ML|DISPONIBLE|SOBRE_INDIVIDUAL|0|SOBRE_INDIVIDUAL|0|217,39|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|398320|RIVAROXABAN 15MG TAB REC INST CAJ X 30 GENFAR|DISPONIBLE|TABLETA|0|CAJA|0|1809,68|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|158642|SHAMPOO PROTECCION CAIDA   H y S FCO X 180ML|DISPONIBLE|FRASCO|0|FRASCO|0|8583,28|null|null|null|BOPOS|4/10/2023 8:44:47 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530734|MRY JERINGA DESECHABLE  CAJ X 100 ETERNA  2ML 21GX 1 1/2 X3PULG|DISPONIBLE|PIEZA|0|CAJA|0|165,52|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|42973|LECHE DE MAGNESIA ORIGINAL 425MG/5ML(8.5%) SUSP ORAL  FCO X 120ML MK|DISPONIBLE|FRASCO|0|FRASCO|0|5428,87|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531278|MRY APRONAX 275MG CAP BLAND  PAQ X 1 PAGUE 14 LLEVE 16|DISPONIBLE|PAQUETE|0|PAQUETE|0|18223,03|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|162370|ROSUVAX 40MG TAB  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|8216,67|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|166852|GOTAS DE PLACER   FLAVIA DOS SANTOS FCO X 10ML|DISPONIBLE|FRASCO|0|FRASCO|0|29132,88|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|168946|JERINGA PUNTA CATETER REF JESC001 CAJ X 25 ALFASAFE  60ML|DISPONIBLE|SOBRE|14|CAJA|0,56|1092,88|null|null|null|BOPOS|4/10/2023 8:44:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|30729|TIZAFEN (350+2)MG TAB REC  CAJ X 20|DISPONIBLE|TABLETA|0|CAJA|0|3419,01|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529347|MRY LIPSTICK   GLIPS BAR X 2.3GR   SOFT LILY|DISPONIBLE|BARRA|0|BARRA|0|10971|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529524|MRY GEL RUBORIL    FCO X 250ML|DISPONIBLE|FRASCO|0|FRASCO|0|48776|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529707|ERROR COD. MRY DESODORANTE AER   NIVEA FCO X 150ML|DISPONIBLE|FRASCO|3|FRASCO|3|9982,36|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529722|MRY PILCRECE   AULEN PHARMA FCO X 200GR|DISPONIBLE|FRASCO|0|FRASCO|0|38544|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|157462|IRTAL 20MG TAB REC  CAJ X 1|DISPONIBLE|TABLETA|0|TABLETA|0|24306,44|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|296476|GAFAS LECTURA 1.5 REF VP 19-09 SOB X 1 V-POLAK   BLACK CLASIC|DISPONIBLE|SOBRE|0|SOBRE|0|25036,01|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|387009|OSCILLOCOCCINUM MULTIPLES COMPONENTES GLOB  CAJ X 30DOSIS|DISPONIBLE|TUBO|0|CAJA|0|2695,06|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|133176|FLUMETOL NF OFTENO 1MG/ML(0.1%) SUSP OFT  FCO X 5ML|DISPONIBLE|FRASCO|0|FRASCO|0|28137,65|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|17398|IBUPROFENO 400MG TAB REC  CAJ X 100 GENFAR|DISPONIBLE|TABLETA|20|CAJA|0,2|147,39|null|null|null|BOPOS|4/10/2023 8:44:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|17446|NAPROXENO 250MG TAB  CAJ X 10 GENFAR|DISPONIBLE|CAPSULA|0|CAJA|0|378,88|null|null|null|BOPOS|4/10/2023 8:44:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|20303|PLITICAN 12MG/ML(1.2%) SOL ORAL INST FCO X 15ML|DISPONIBLE|FRASCO|2|FRASCO|2|32493,19|null|null|null|BOPOS|4/10/2023 8:44:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|21457|PARACODINA 13.6MG/ML(1.36%) SOL ORAL  FCO X 30ML|DISPONIBLE|FRASCO|0|FRASCO|0|11591,6|null|null|null|BOPOS|4/10/2023 8:44:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|164738|DOXIUM 500MG CAP  CAJ X 30|DISPONIBLE|CAPSULA|0|CAJA|0|4481,59|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|529774|MRY DESODORANTE AEROSOL   AXE PAQ X 1|DISPONIBLE|PAQUETE|0|PAQUETE|0|20119|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530813|MRY TAPABOCAS TELA ANTIFLUIDO NINO BOL X 1 PEDRO VELEZ|DISPONIBLE|BOLSA|0|BOLSA|0|1844,62|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530893|MRY JERINGA INSULINA  CAJ X 100   30G X 8MM|DISPONIBLE|PIEZA|0|CAJA|0|324|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530934|MRY EFALTEC 500MG CAP  CAJ X 30|DISPONIBLE|CAPSULA|0|CAJA|0|2255,31|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|168353|JABON LIQUIDO   PROTEX BOL X 500ML MANOS  AVENA|DISPONIBLE|BOLSA|0|BOLSA|0|7486,83|null|null|null|BOPOS|4/10/2023 8:44:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|164782|ETORIMED 120MG TAB REC  CAJ X 7|DISPONIBLE|TABLETA|0|CAJA|0|6614,95|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|36044|CREMA No 4 MEDICADA 10MUI/100GR+20% CREM TOP  TAR X 60GR|DISPONIBLE|TARRO|0|TARRO|0|20064,33|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531234|MRY ATORVASTATINA 40MG TAB REC  CAJ X 30 LA SANTE|DISPONIBLE|TABLETA|0|CAJA|0|1303,86|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|531370|MRY VITAMINA E 1000UI CAP BLAND  FCO X 30|DISPONIBLE|CAPSULA|90|FRASCO|3|1205,27|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|530133|LUMBAL (50+220)MG TAB REC  CAJ X 8|DISPONIBLE|TABLETA|0|CAJA|0|1277,56|null|null|null|BOPOS|4/10/2023 8:44:49 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|164542|PEG POLIETILENGLICOL 3350GR POLV SOL ORAL  FCO X 160GR TECNOQUIMICAS|INCONS_PTO|FRASCO|0|FRASCO|0|50237,7|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|132546|ACN PROTECT DIARIOS + MULTIEST   NOSOTRAS PAQ X 10 + 30 UND|DISPONIBLE|PAQUETE|0|PAQUETE|0|8906|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|37498|BLADURIL 200MG TAB REC  CAJ X 10|DISPONIBLE|TABLETA|0|CAJA|0|8613,74|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|45180|SINGULAIR 4MG/SOB GRAN SUSP ORAL  CAJ X 30SOB|DISPONIBLE|SOBRE_INDIVIDUAL|0|CAJA|0|5408,85|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|118730|PRIMAX LACA 8% SOL TOP  FCO X 3ML|DISPONIBLE|FRASCO|2|FRASCO|2|102011,09|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|120908|BISOLVON TS 10MG/5ML(0.2%) JBE  FCO X 120ML|DISPONIBLE|FRASCO|0|FRASCO|0|24686,23|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|104922|GUANTE ESTERIL CIRUGIA REF GULS009 SOB X 1 ALFA SAFE  TALLA 7 1/2|DISPONIBLE|SOBRE|0|SOBRE|0|1474,36|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|104923|GUANTE ESTERIL CIRUGIA REF GULS010 SOB X 1 ALFA SAFE  TALLA 8|DISPONIBLE|SOBRE|0|SOBRE|0|1481,94|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|138019|HIDROCLOROTIAZIDA 25MG TAB INST CAJ X 300 MK|DISPONIBLE|TABLETA|0|CAJA|0|20,94|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|142392|ETOPAN GI 5MG TAB REC  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|2980,22|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|105182|OLMETEC ANLO (10+40)MG TAB REC  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|6303,7|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|127686|RENUEVE-C    FCO X 30ML|DISPONIBLE|FRASCO|0|FRASCO|0|86460,81|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|123821|LEPRIT ENZIMATICO (25+80+150)MG TAB REC  CAJ X 60|DISPONIBLE|GRAGEA|0|CAJA|0|1977,01|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|138927|TOALLAS FEMENINAS 2 EN 1   NOSOTRAS PAQ X 6 DOBLE INVISIBLE|DISPONIBLE|PAQUETE|0|PAQUETE|0|2862,49|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|140889|BRONCOTIMOD 400MG/7ML(5.71%) SOL ORAL  FCO X 120ML|DISPONIBLE|FRASCO|0|FRASCO|0|104753,48|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|102456|GOMAS SIN AZUCAR   BONFIBRA CAJ X 60    CIRUELA|DISPONIBLE|PIEZA|59|CAJA|0,98|454,43|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|146631|ESCITALOPRAM 20MG TAB REC  CAJ X 30 MOMENTA|DISPONIBLE|TABLETA|0|CAJA|0|1945,99|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|147308|CDR PROMO 2 ACID MANTLE 0.05% LOC TOP  FCO X 120ML|DISPONIBLE|FRASCO|1|FRASCO|1|23347,11|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|111834|TARRITO ROJO F330GR+F85GR MULTIPLES COMPONENTES  JGB PAQ X 1    TRADICIONAL|DISPONIBLE|FRASCO|0|FRASCO|0|12324,62|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|107019|COZAAR XQ (5+100)MG TAB REC  CAJ X 30|DISPONIBLE|TABLETA|0|CAJA|0|6673,96|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|104587|RINOLAST D (25+60)MG TAB REC  CAJ X 10|DISPONIBLE|TABLETA|0|CAJA|0|6442,1|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|141098|MELOXICAM 15MG/1.5ML(10MG/ML) SOL INY  CAJ X 3AMPX1.5ML|DISPONIBLE|AMPOLLA|3|CAJA|1|2715,33|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|146773|DIANTAL 600MG TAB REC  CAJ X 10|DISPONIBLE|TABLETA|40|CAJA|4|1954|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|147624|CDR GELPIN FAST 50MG TAB ORODISP  CAJ X 2|DISPONIBLE|TABLETA|4|CAJA|2|1059,05|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|139616|IFAXIM 550MG CAP BLAND  CAJ X 28|DISPONIBLE|CAPSULA|0|CAJA|0|6783,81|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|119412|MOVIPROST 24MCG CAP BLAND  CAJ X 21|DISPONIBLE|CAPSULA|0|CAJA|0|5758,28|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
284|284_CRUZ_VERDE_MULTIDROGAS_ CENTRAL_DE_DOMIC|158029|GUMIVIT    BOL X 12 OMEGA 3+VIT C   FRAMBUESA|DISPONIBLE|BOLSA|0|BOLSA|0|14408,56|null|null|null|BOPOS|4/10/2023 8:44:48 a. m.|
